TotalComp,WideIndustry,Company,CEO,CityofBirth,StateofBirth,Age,Undergrad,UGDegree,UGDate,AgeOfUnder,Graduate,GradDegree,MBA?,MasterPhd?,G_date,AgeOfGradu,YearsFirm,YearsCEO,Salary,Bonus,Other,StGains,Compfor5Yrs,StockOwned,Sales,Profits,ReturnOver5Yrs,Industry,IndustryCode,Log 10 Tot Comp,Log 10 Sales
1268280.0,Chemicals,Witco,Mr. William R Toller,Fort Smith,AR,63.0,U of Arkansas,BA,56.0,25.0,,none,0.0,0.0,,,10.0,4.0,545000.0,364100,14643.0,344538,3845020.0,0.085,2143.0,19.8,16.0,Chemicals-specialized,15.0,6.103215143948529,3.331022171041828
1452590.0,Chemicals,Great Lakes Chemical,Dr. EmersonKampen,Kalamazoo,MI,66.0,U of Michigan,BS,51.0,23.0,,none,0.0,0.0,,,43.0,17.0,865558.0,500000,2358.0,84675,13625300.0,0.951,1792.0,272.8,36.0,Chemicals-specialized,15.0,6.1621430500417,3.253338005326106
536794.0,Chemicals,IMC Fertilizer Group,Mr. Wendell F Bueche,Flushing,MI,63.0,U of Notre Dame,BSM,52.0,21.0,,none,0.0,0.0,,,1.0,1.0,500040.0,,36754.0,,,0.082,1074.0,-167.6,-1.0,Chemicals-specialized,15.0,5.729807652873576,3.0310042813635367
1101570.0,Chemicals,Ethyl,Mr. Bruce C Gottwald,Richmond,VA,60.0,VMI,BS,54.0,20.0,,none,0.0,0.0,,,38.0,2.0,770000.0,265000,38500.0,28066,3116090.0,7.313,1938.0,90.0,8.0,Chemicals-specialized,15.0,6.042012099896045,3.2873537727147464
607289.0,ComputersComm,Raychem,Mr. Robert J Saldich,New York,NY,60.0,Rice U,BS,56.0,22.0,Harvard,MBA,1.0,1.0,61.0,27.0,30.0,4.0,497289.0,110000,,,2858160.0,0.045,1394.0,9.0,4.0,Computerscommunications-major systems,16.0,5.783395414693176,3.1442627737619904
7709730.0,ComputersComm,International Busine,Mr. Louis V Gerstner Jr,Mineola,NY,52.0,Dartmouth,BA,63.0,21.0,Harvard,MBA,1.0,1.0,65.0,23.0,1.0,1.0,1500000.0,1.125e+006,5084730.0,,,0.005,62716.0,-7987.0,-9.0,Computerscommunications-major systems,16.0,6.887039169028474,4.797378351440975
2500000.0,ComputersComm,Compaq Computer,Mr. EckhardPfeiffer,Germany,,52.0,Nuremberg Busin,BA,63.0,21.0,SMU,MBA,1.0,1.0,83.0,41.0,11.0,3.0,1000000.0,1.5e+006,,,9649150.0,0.001,7191.0,462.2,22.0,Computerscommunications-major systems,16.0,6.397940008672037,3.856789288753316
2113750.0,ComputersComm,Sun Microsystems,Mr. Scott G McNealy,Columbus,IN,39.0,Harvard,BA,76.0,21.0,Stanford U,MBA,1.0,1.0,80.0,25.0,12.0,10.0,400000.0,251304,1200.0,1.46125e+006,6905570.0,1.836,4493.0,188.2,11.0,Computerscommunications-major systems,16.0,6.3250536206057975,3.652536418593025
3960920.0,ComputersComm,Silicon Graphics,Mr. Edward R McCracken,Fairfield,IA,50.0,Iowa State,BSE,66.0,22.0,Stanford U,MBA,1.0,1.0,68.0,24.0,10.0,10.0,636043.0,310000,,3.01488e+006,10512200.0,0.389,1262.0,114.7,44.0,Computerscommunications-major systems,16.0,6.597796070904819,3.101059354908115
807792.0,ComputersComm,Tandem Computers,Mr. James G Treybig,Clarendon,TX,53.0,Rice U,BS,63.0,22.0,Stanford U,MBA,1.0,1.0,68.0,27.0,19.0,19.0,661810.0,136785,9197.0,,3788060.0,0.628,2023.0,-510.3,-4.0,Computerscommunications-major systems,16.0,5.907299547802699,3.3059958827708043
747469.0,ComputersComm,Digital Equipment,Mr. Robert B Palmer,Gorman,TX,53.0,Texas Tech U,BS,62.0,21.0,Texas Tech U,MS,0.0,1.0,65.0,24.0,9.0,2.0,738469.0,,9000.0,,,0.009,13637.0,-92.3,-21.0,Computerscommunications-major systems,16.0,5.873593185748152,4.134718840500394
1849040.0,ComputersComm,Unisys,Mr. James A Unruh,Goodrich,ND,53.0,Jamestown C,BSB,63.0,22.0,U of Denver,MBA,1.0,1.0,64.0,23.0,14.0,4.0,772500.0,800000,42160.0,234375,5693460.0,0.032,7743.0,361.6,-9.0,Computerscommunications-major systems,16.0,6.266946306287012,3.888909259263531
2701230.0,ComputersComm,Hewlett-Packard,Mr. Lewis E Platt,JohnsonCity,NY,53.0,Cornell,BSM,64.0,23.0,U of Pennsylvan,MBA,1.0,1.0,66.0,25.0,28.0,2.0,818750.0,53988,1365970.0,462527,,0.015,21426.0,1284.0,11.0,Computerscommunications-major systems,16.0,6.431561564371892,4.330941100576426
2258840.0,ComputersComm,Harris Corp,Mr. John T Hartley,Jacksonville,FL,64.0,Auburn U,BS,55.0,25.0,,none,0.0,0.0,,,38.0,8.0,567500.0,560780,423795.0,706768,7321290.0,0.315,3179.0,119.6,15.0,Computerscommunications-major systems,16.0,6.353885469708308,3.5022905279147727
5805380.0,ComputersComm,Itel,Mr. Rod F Dammeyer,Cleveland,OH,53.0,Kent State U,BA,60.0,19.0,,none,0.0,0.0,,,9.0,1.0,685750.0,675000,99324.0,4.34531e+006,,0.147,1909.0,14.8,4.0,Computerscommunications-major systems,16.0,6.763830652412541,3.2808059283936664
2039660.0,ComputersComm,AST Research,Mr. Safi U Qureshey,Pakistan,,42.0,U of Texas Aust,BSE,75.0,23.0,,none,0.0,0.0,,,14.0,6.0,543700.0,514298,981665.0,,9899090.0,8.452,1971.0,-49.8,44.0,Computerscommunications-major systems,16.0,6.30955777897971,3.294686624279443
2157360.0,ComputersComm,Apple Computer,Mr. Michael H Spindler,Germany,,52.0,,,,,,none,0.0,0.0,,,14.0,1.0,696847.0,302240,,1.15827e+006,,1e-05,8446.0,-34.7,,Computerscommunications-major systems,16.0,6.333922622139161,3.9266510770888887
550983.0,ComputersComm,Dell Computer,Mr. Michael S Dell,Houston,TX,29.0,,,,,,none,0.0,0.0,,,10.0,10.0,337019.0,202364,11600.0,,2424350.0,32.568,2873.0,-35.8,40.0,Computerscommunications-major systems,16.0,5.74113819935979,3.458335625991947
545103.0,ComputersComm,Gateway 2000,Mr. TheodoreWaitt,Sioux City,IA,31.0,,,,,,none,0.0,0.0,,,9.0,9.0,537601.0,,7502.0,,1711200.0,46.096,1732.0,100.1,16.0,Computerscommunications-major systems,16.0,5.7364785721943825,3.2385478876813276
1432450.0,ComputersComm,General Instrument,Mr. Daniel F Akerson,Oakland,CA,45.0,US Naval Acad,BS,70.0,21.0,London Sch Econ,MS,0.0,1.0,78.0,29.0,1.0,1.0,800000.0,560000,72454.0,,,1e-05,1393.0,90.4,98.0,Computerscommunications-peripherals,16.0,6.156079471754213,3.1439511164239633
8075920.0,ComputersComm,EMC,Mr. Michael C Ruettgers,Muskogee,OK,51.0,Idaho State,BBA,64.0,21.0,Harvard,MBA,1.0,1.0,67.0,24.0,6.0,2.0,225000.0,525000,2000.0,7.32392e+006,,0.127,783.0,127.1,102.0,Computerscommunications-peripherals,16.0,6.907192008175187,2.893761762057943
2765700.0,ComputersComm,Texas Instruments,Mr. Jerry R Junkins,Fort Madison,IA,56.0,Iowa State,BS,59.0,21.0,SMU,MS,0.0,1.0,68.0,30.0,35.0,9.0,691850.0,740000,412048.0,921800,6003780.0,0.051,8523.0,476.0,16.0,Computerscommunications-peripherals,16.0,6.441805069695702,3.930592488442598
2878060.0,ComputersComm,Arrow Electronics,Mr. Stephen P Kaufman,Cambridge,MA,52.0,MIT,BS,63.0,21.0,Harvard,MBA,1.0,1.0,65.0,23.0,12.0,8.0,504000.0,635644,220447.0,1.51797e+006,8435810.0,3.4,2536.0,81.6,45.0,Computerscommunications-peripherals,16.0,6.459099843595476,3.404149249209695
360304.0,ComputersComm,Cisco Systems,Mr. John P Morgridge,Elmhurst,IL,60.0,U of Wisc Madis,BBA,55.0,21.0,Stanford U,MBA,1.0,1.0,57.0,23.0,6.0,6.0,187212.0,172092,1000.0,,1168990.0,2.367,928.0,241.0,117.0,Computerscommunications-peripherals,16.0,5.556669083572151,2.967547976218862
1447620.0,ComputersComm,3Com,Mr. EricBenhamou,France,,38.0,,,,,Stanford U,MS,0.0,1.0,77.0,21.0,7.0,4.0,375000.0,22966,526528.0,523125,2198710.0,0.343,753.0,-42.6,17.0,Computerscommunications-peripherals,16.0,6.160654574594794,2.8767949762007
1983740.0,ComputersComm,Micron Technology,Mr. Joseph L Parkinson,San Antonio,TX,48.0,Columbia,BA,67.0,21.0,Tulane U,JD,0.0,1.0,71.0,25.0,14.0,8.0,331731.0,499178,5192.0,1.14764e+006,6387330.0,0.084,1231.0,246.6,34.0,Computerscommunications-peripherals,16.0,6.2974847504972375,3.090258052931316
2356200.0,ComputersComm,Intel,Dr. Andrew S Grove,Hungary,,57.0,CUNY City,BS,60.0,23.0,U of Cal Berkel,PhD,0.0,1.0,63.0,26.0,26.0,7.0,360000.0,1.8237e+006,172500.0,,11387600.0,0.11,8782.0,2295.3,39.0,Computerscommunications-peripherals,16.0,6.372212151654061,3.9435934327683686
936668.0,ComputersComm,Quantum,Mr. William J Miller,Fargo,ND,48.0,U of Minnesota,BS,67.0,21.0,U of Minnesota,JD,0.0,1.0,70.0,24.0,2.0,2.0,400058.0,536610,,,,0.33,2003.0,-9.6,35.0,Computerscommunications-peripherals,16.0,5.9715856833977625,3.301680949293576
800144.0,ComputersComm,American Power Conve,Mr. Rodger B Dowdell Jr.,Providence,RI,45.0,Brown,BSE,71.0,22.0,U of Rhode Isla,MSEE,0.0,1.0,75.0,26.0,9.0,9.0,370000.0,400000,30144.0,,2810550.0,10.841,250.0,48.6,120.0,Computerscommunications-peripherals,16.0,5.903168152963959,2.3979400086720375
12837900.0,ComputersComm,Applied Materials,Mr. James C Morgan,Danville,IL,55.0,Cornell,BS,62.0,23.0,Cornell,MBA,1.0,1.0,63.0,24.0,18.0,17.0,485000.0,388000,641069.0,1.13238e+007,22301000.0,0.556,1205.0,122.4,50.0,Computerscommunications-peripherals,16.0,7.108493988452376,3.080987046910887
6398700.0,ComputersComm,Motorola,Mr. Gary L Tooker,Shelby,OH,54.0,Arizona State,BSE,62.0,22.0,,none,0.0,0.0,,,32.0,1.0,770000.0,847000,14100.0,4.7676e+006,,0.028,16963.0,1022.0,39.0,Computerscommunications-peripherals,16.0,6.806091748956592,4.229502662085073
1923100.0,ComputersComm,National Semiconduct,Dr. Gilbert F Amelio,New York,NY,51.0,Georgia Tech,BS,65.0,22.0,Georgia Tech,PhD,0.0,1.0,68.0,25.0,3.0,3.0,569039.0,792000,562064.0,,4006840.0,0.008,2244.0,222.9,23.0,Computerscommunications-peripherals,16.0,6.2840018678677145,3.3510228525841237
860270.0,ComputersComm,AMP,Mr. William J Hudson Jr,Chicago,IL,60.0,Cornell,BS,57.0,23.0,,none,0.0,0.0,,,32.0,1.0,533333.0,196747,113546.0,16644,,0.012,3451.0,296.7,10.0,Computerscommunications-peripherals,16.0,5.934634778112113,3.5379449592914867
572741.0,ComputersComm,Molex,Mr. Frederick A Krehbiel,Hinsdale,IL,52.0,Lake Forest C,BA,63.0,21.0,,none,0.0,0.0,,,29.0,6.0,350444.0,50000,94537.0,77760,2686170.0,11.875,900.0,82.6,22.0,Computerscommunications-peripherals,16.0,5.7579582734510515,2.9542425094393248
290903.0,ComputersComm,Wellfleet Communicat,Mr. Paul J Severino,Paterson,NJ,47.0,Rensselaer,BSE,69.0,22.0,,none,0.0,0.0,,,8.0,8.0,134808.0,156095,,,698584.0,3.691,267.0,42.2,99.0,Computerscommunications-peripherals,16.0,5.463748200025772,2.426511261364575
620458.0,ComputersComm,Conner Peripherals,Mr. Finis F Conner,Gadsden,AL,50.0,San Jose State,BS,69.0,25.0,,none,0.0,0.0,,,9.0,9.0,615632.0,,4826.0,,5422750.0,2.662,2152.0,-445.3,17.0,Computerscommunications-peripherals,16.0,5.792712388597699,3.3328422669943514
12702700.0,ComputersComm,Advanced Micro Devic,Mr. Walter J Sanders III,Chicago,IL,57.0,U of Illinois,BSE,58.0,21.0,,none,0.0,0.0,,,25.0,25.0,929000.0,2.08142e+006,1415880.0,8.27642e+006,41334500.0,0.385,1648.0,228.8,30.0,Computerscommunications-peripherals,16.0,7.103896041465631,3.2169572073610966
52000.0,ComputersComm,Cabletron Systems,Mr. S RobertLevine,Worcester,MA,36.0,U of Miami,BS,80.0,22.0,,none,0.0,0.0,,,11.0,11.0,52000.0,,,,208000.0,20.238,553.0,110.1,48.0,Computerscommunications-peripherals,16.0,4.716003343634799,2.742725131304698
3631940.0,ComputersComm,Seagate Technology,Mr. Alan F Shugart,Los Angeles,CA,63.0,U of Redlands,BS,53.0,22.0,,none,0.0,0.0,,,15.0,15.0,550000.0,411000,1679690.0,991250,9677880.0,0.482,3114.0,151.3,15.0,Computerscommunications-peripherals,16.0,6.560138665321472,3.493318608232101
814754.0,ComputersComm,Merisel,Mr. Michael D Pickett,Long Beach,CA,46.0,USC,BBA,69.0,21.0,,none,0.0,0.0,,,11.0,6.0,487629.0,282125,45000.0,,4921880.0,0.101,3086.0,30.4,24.0,Computerscommunications-peripherals,16.0,5.911026501292644,3.4893959217271293
1107840.0,ComputersComm,Avnet,Mr. LeonMachiz,Brooklyn,NY,69.0,,,,,,none,0.0,0.0,,,42.0,5.0,1000000.0,,107839.0,,5719580.0,0.153,2906.0,70.4,13.0,Computerscommunications-peripherals,16.0,6.04447704185928,3.4632956099620023
8920400.0,ComputersComm,International Game T,Mr. John J Russell,Oklahoma City,OK,64.0,,,,,,none,0.0,0.0,,,8.0,1.0,275000.0,323750,74294.0,8.24736e+006,,0.161,532.0,113.9,80.0,Computerscommunications-peripherals,16.0,6.950384329028349,2.725911632295048
2755200.0,ComputersComm,Lotus Development,Mr. Jim P Manzi,New York,NY,42.0,Colgate U,BA,73.0,21.0,Tufts U,MA,0.0,1.0,79.0,27.0,11.0,8.0,650000.0,650000,35046.0,1.42016e+006,29016600.0,2.683,981.0,55.5,29.0,Computerscommunications-software,16.0,6.44015312977356,2.991669007379948
2756210.0,ComputersComm,Sybase,Mr. Mark B Hoffman,Windom,MN,47.0,US Military Aca,BS,69.0,22.0,U of Arizona,MBA,1.0,1.0,79.0,32.0,10.0,10.0,303372.0,425000,1087.0,2.02675e+006,3857120.0,2.08,427.0,44.1,86.0,Computerscommunications-software,16.0,6.4403123040798205,2.6304278750250236
3719270.0,ComputersComm,Computer Associates,Mr. Charles B Wang,China,,49.0,CUNY Queens,BS,67.0,22.0,,none,0.0,0.0,,,18.0,18.0,1000000.0,2.7e+006,19271.0,,12402200.0,4.141,2055.0,341.6,13.0,Computerscommunications-software,16.0,6.570457707063944,3.3128118262120876
5739200.0,ComputersComm,BMC Software,Mr. Max P Watson Jr,New Orleans,LA,48.0,Louisiana Tech,BBA,68.0,22.0,,none,0.0,0.0,,,9.0,4.0,240000.0,621075,982500.0,3.89563e+006,11823600.0,0.698,274.0,81.2,41.0,Computerscommunications-software,16.0,6.75885135933189,2.437750562820388
,ComputersComm,Novell,Mr. Robert J Frankenberg,Chippewa Falls,WI,47.0,San Jose State,BS,74.0,27.0,,none,0.0,0.0,,,1.0,1.0,,,,,,1e-05,1174.0,-33.2,37.0,Computerscommunications-software,16.0,,3.0696680969115953
10967200.0,ComputersComm,Parametric Technolog,Mr. Steven C Walske,Los Alamos,NM,41.0,Princeton,BA,74.0,21.0,Harvard,MBA,1.0,1.0,78.0,25.0,7.0,7.0,250000.0,400000,4497.0,1.03128e+007,26817900.0,1.979,184.0,49.3,62.0,Computerscommunications-software,16.0,7.040095763421042,2.2648178230095364
418240.0,ComputersComm,Microsoft,Mr. William H Gates,Seattle,WA,38.0,,,,,,none,0.0,0.0,,,19.0,13.0,266660.0,151580,,,1447190.0,27.616,4109.0,1036.0,50.0,Computerscommunications-software,16.0,5.6214255659004495,3.613736141261871
2150430.0,ComputersComm,Oracle Systems,Mr. Lawrence J Ellison,New York,NY,49.0,,,,,,none,0.0,0.0,,,17.0,17.0,1000000.0,1.15e+006,432.0,,7484560.0,22.518,1693.0,197.8,40.0,Computerscommunications-software,16.0,6.332525310127254,3.228656958108935
672750.0,ComputersComm,MFS Communications,Mr. James Q Crowe,Camp Pendleton,CA,44.0,Rensselaer,BSM,72.0,22.0,Pepperdine U,MBA,1.0,1.0,82.0,32.0,8.0,3.0,270250.0,175000,,227500,,1e-05,141.0,-15.8,8.0,Computerscommunications-telecommun,16.0,5.827853706435792,2.1492191126553797
5409690.0,ComputersComm,Citizens Utilities,Dr. LeonardTow,Brooklyn,NY,66.0,CUNY Brooklyn,BA,50.0,22.0,Columbia,PhD,0.0,1.0,60.0,32.0,4.0,4.0,1003000.0,485000,3921690.0,,21969500.0,1.94,619.0,125.6,6.0,Computerscommunications-telecommun,16.0,6.733172378757805,2.7916906490201177
2295300.0,ComputersComm,GTE,Mr. Charles R Lee,Pittsburgh,PA,54.0,Cornell,BA,62.0,22.0,Harvard,MBA,1.0,1.0,64.0,24.0,11.0,2.0,728846.0,1.0168e+006,214167.0,335488,6362590.0,0.006,19748.0,990.0,12.0,Computerscommunications-telecommun,16.0,6.360839456683621,4.295523118547493
5305940.0,ComputersComm,DSC Communications,Mr. James L Donald,Carthage,TX,62.0,SMU,BSI,57.0,25.0,SMU,MSIE,0.0,1.0,65.0,33.0,13.0,13.0,687682.0,1.46e+006,3158260.0,,11804700.0,0.263,731.0,81.7,38.0,Computerscommunications-telecommun,16.0,6.72476233463684,2.8639173769578603
2596990.0,ComputersComm,Sprint,Mr. William T Esrey,Philadelphia,PA,54.0,Denison U,BA,61.0,21.0,Harvard,MBA,1.0,1.0,64.0,24.0,14.0,9.0,802084.0,817825,448104.0,528981,12392800.0,0.063,11368.0,468.3,8.0,Computerscommunications-telecommun,16.0,6.4144702773331215,4.055684064919413
2462800.0,ComputersComm,Bell Atlantic,Mr. Raymond W Smith,Pittsburgh,PA,56.0,Carnegie-Mellon,BS,59.0,21.0,U of Pittsburgh,MBA,1.0,1.0,67.0,29.0,35.0,5.0,808900.0,880700,773200.0,,12752200.0,0.027,12990.0,1481.6,12.0,Computerscommunications-telecommun,16.0,6.391429144919443,4.113609151073027
1128420.0,ComputersComm,Ameritech,Mr. Richard C Notebaert,Canada,,46.0,U of Wisc Madis,BA,69.0,21.0,U of Wisc Milwa,MBA,1.0,1.0,83.0,35.0,25.0,1.0,447204.0,351000,330212.0,,,0.007,11710.0,1512.8,14.0,Computerscommunications-telecommun,16.0,6.052470774942265,4.068556895072363
1898900.0,ComputersComm,Nynex,Mr. William C Ferguson,Detroit,MI,63.0,Albion C,AB,52.0,21.0,,none,0.0,0.0,,,42.0,5.0,773000.0,562000,255722.0,308176,8049240.0,0.017,13408.0,-272.4,6.0,Computerscommunications-telecommun,16.0,6.2785020944938825,4.1273640012862005
2339510.0,ComputersComm,Pacific Telesis Grou,Mr. SamGinn,St Clair,AL,57.0,Auburn U,BS,59.0,22.0,,none,0.0,0.0,,,34.0,6.0,743542.0,793200,802765.0,,10510000.0,0.005,9244.0,191.0,14.0,Computerscommunications-telecommun,16.0,6.369124905880213,3.9658599368070715
2718320.0,ComputersComm,US West,Mr. Richard D McCormick,Fort Dodge,IA,53.0,Iowa State,BSE,61.0,20.0,,none,0.0,0.0,,,9.0,3.0,700000.0,575000,1098460.0,344860,9265650.0,0.034,10294.0,394.4,11.0,Computerscommunications-telecommun,16.0,6.434300580451619,4.01258416391415
2196910.0,ComputersComm,MCI Communications,Mr. Bert C Roberts Jr,Kansas City,MO,51.0,Johns Hopkins U,BS,65.0,22.0,,none,0.0,0.0,,,22.0,2.0,800000.0,900000,496906.0,,6587730.0,0.075,11921.0,627.0,11.0,Computerscommunications-telecommun,16.0,6.341812265703404,4.076312687976857
812478.0,ComputersComm,LDDS Communications,Mr. BernardEbbers,Canada,,52.0,Mississippi C,BA,67.0,25.0,,none,0.0,0.0,,,9.0,9.0,300000.0,500000,12478.0,,2324150.0,7.292,1145.0,104.2,100.0,Computerscommunications-telecommun,16.0,5.909811610133426,3.0588054866759067
1954400.0,ComputersComm,BellSouth,Mr. John L Clendenin,El Paso,TX,60.0,Northwestern U,BA,55.0,21.0,,none,0.0,0.0,,,39.0,10.0,785000.0,705500,463900.0,,10421200.0,0.009,15880.0,1034.1,12.0,Computerscommunications-telecommun,16.0,6.2910134539653795,4.200850498091077
1375580.0,ComputersComm,Corning,Mr. James R Houghton,Corning,NY,58.0,Harvard,AB,58.0,22.0,Harvard,MBA,1.0,1.0,62.0,26.0,32.0,11.0,672500.0,481618,221458.0,,10103000.0,0.639,4005.0,-15.2,16.0,Computerscommunications-telecommun,16.0,6.1384858528487385,3.6026025204202563
102308.0,ComputersComm,McCaw Cellular Commu,Mr. Craig O McCaw,Centralia,WA,44.0,Stanford U,BA,73.0,23.0,,none,0.0,0.0,,,28.0,21.0,100000.0,,2308.0,,52833100.0,6.705,2195.0,-227.3,5.0,Computerscommunications-telecommun,16.0,5.009909594807102,3.34143452457814
4436690.0,ComputersComm,Southwestern Bell,Mr. Edward E Whitacre Jr,Ennis,TX,52.0,Texas Tech U,BSI,64.0,22.0,,none,0.0,0.0,,,31.0,4.0,762000.0,1.124e+006,2550690.0,,13644700.0,0.035,10690.0,1435.2,18.0,Computerscommunications-telecommun,16.0,6.647059084792112,4.028977705208778
1791040.0,ComputersComm,Alltel,Mr. Joe T Ford,Conway,AR,56.0,U of Arkansas,BS,59.0,21.0,,none,0.0,0.0,,,35.0,7.0,575000.0,429813,554935.0,231290,6587030.0,0.264,2342.0,262.0,17.0,Computerscommunications-telecommun,16.0,6.253105285226635,3.369586890736344
698414.0,ComputersComm,TelephoneData Syst,Mr. LeRoy T Carlson Jr,Chicago,IL,47.0,Harvard,BA,68.0,21.0,Harvard,MBA,1.0,1.0,71.0,24.0,20.0,8.0,316000.0,56250,15461.0,310703,1941930.0,2.032,591.0,33.9,2.0,Computerscommunications-telecommun,16.0,5.84411293639884,2.771587480881255
604774.0,ComputersComm,Southern New England,Mr. Daniel J Miglio,Philadelphia,PA,53.0,U of Penn-Whart,BS,62.0,21.0,,none,0.0,0.0,,,32.0,1.0,400934.0,180000,23840.0,,,0.008,1654.0,-53.9,3.0,Computerscommunications-telecommun,16.0,5.781593112024817,3.2185355052165274
3983410.0,ComputersComm,ATT,Mr. Robert E Allen,Joplin,MO,59.0,Wabash C,BA,57.0,22.0,,none,0.0,0.0,,,37.0,6.0,1032000.0,1.3567e+006,1594710.0,,16639100.0,0.01,67156.0,3974.0,14.0,Computerscommunications-telecommun,16.0,6.600255009289982,4.827084820437092
959000.0,ComputersComm,Nextel Communication,Mr. Brian D McAuley,,,53.0,,,,,,none,0.0,0.0,,,7.0,7.0,320000.0,200000,439000.0,,2241000.0,1.042,62.0,-36.1,57.0,Computerscommunications-telecommun,16.0,5.981818607170663,1.7923916894982537
748443.0,Construction,Foster Wheeler,Mr. Richard J Swift,Indianapolis,IN,49.0,US Military Aca,BS,66.0,21.0,Fairleigh Dicki,MBA,1.0,1.0,76.0,31.0,20.0,1.0,375000.0,151950,221493.0,,,0.011,2583.0,57.7,22.0,Construction-builders,0.0,5.874158730894056,3.4121244061733167
10568400.0,Construction,Centex,Mr. Laurence E Hirsch,New York,NY,48.0,U of Pennsylvan,BS,68.0,22.0,Villanova,JD,0.0,1.0,71.0,25.0,9.0,6.0,464167.0,330000,24261.0,9.75e+006,13131700.0,0.729,2996.0,78.7,18.0,Construction-builders,0.0,7.02400924239084,3.4765418090274287
2430100.0,Construction,Morrison Knudsen,Mr. William J Agee,Boise,ID,56.0,U of Idaho,BS,60.0,22.0,Harvard,MBA,1.0,1.0,63.0,25.0,6.0,6.0,750000.0,950000,730095.0,,9576770.0,0.563,2723.0,35.8,10.0,Construction-builders,0.0,6.385624145431482,3.435047641339964
4602630.0,Construction,Fluor,Mr. Leslie G McCraw,Sandy Springs,SC,59.0,Clemson U,BSC,56.0,21.0,,none,0.0,0.0,,,19.0,4.0,680040.0,610000,562592.0,2.75e+006,14994400.0,0.114,8101.0,175.1,18.0,Construction-builders,0.0,6.6630060638757405,3.908538632171959
454497.0,Construction,Turner Corp,Mr. Alfred T McNeill,Elizabeth,NJ,57.0,Lehigh U,BS,58.0,21.0,,none,0.0,0.0,,,36.0,5.0,400000.0,,54497.0,,2158510.0,0.509,2768.0,-6.2,-11.0,Construction-builders,0.0,5.657531020918281,3.44216608578472
2320630.0,Construction,Pulte,Mr. Robert K Burgess,Canada,,50.0,Michigan State,BS,66.0,22.0,,none,0.0,0.0,,,11.0,1.0,350000.0,625000,1500.0,1.34413e+006,,0.018,1633.0,77.8,20.0,Construction-builders,0.0,6.365605902296631,3.212986184736668
1301790.0,Construction,Manville,Mr. W ThomasStephens,Crossett,AR,51.0,U of Arkansas,BS,65.0,22.0,U of Arkansas,MS,0.0,1.0,66.0,23.0,31.0,8.0,500000.0,300000,501788.0,,7252200.0,0.288,2276.0,60.8,6.0,Construction-materials,0.0,6.114540931085492,3.3571722577230334
2589510.0,Construction,USG,Mr. Eugene B Connolly,New York,NY,62.0,Hofstra U,BS,54.0,22.0,Hofstra U,MBA,1.0,1.0,64.0,32.0,36.0,4.0,612500.0,717624,1259380.0,,4459970.0,0.016,1916.0,,-37.0,Construction-materials,0.0,6.413217592487117,3.2823955047425253
1074640.0,Construction,Vulcan Materials,Mr. Herbert A Sklenar,Omaha,NE,62.0,U of Nebraska O,BS,52.0,20.0,Harvard,MBA,1.0,1.0,54.0,22.0,22.0,8.0,535004.0,225000,314634.0,,5174880.0,0.301,1133.0,88.2,5.0,Construction-materials,0.0,6.031263001741672,3.054229909863397
1501790.0,Construction,Owens-Corning Fiberg,Mr. Glen H Hiner,Morgantown,WV,59.0,West Virginia U,BSE,57.0,22.0,,none,0.0,0.0,,,2.0,2.0,770000.0,700000,31794.0,,,0.486,2944.0,105.0,4.0,Construction-materials,0.0,6.176609208155884,3.468937805665461
6912640.0,Construction,Masco,Mr. Richard A Manoogian,Long Branch,NJ,57.0,Yale,BA,58.0,21.0,,none,0.0,0.0,,,36.0,26.0,908000.0,294000,4402270.0,1.30837e+006,39338400.0,0.645,3886.0,221.1,7.0,Construction-materials,0.0,6.839643940061292,3.5895027962637633
2331120.0,Consumer,Sunbeam-Oster,Mr. RogerSchipke,St. Louis,MO,57.0,Washington U,BS,58.0,21.0,NYU,MBA,1.0,1.0,61.0,24.0,1.0,1.0,1000000.0,209589,1121530.0,,,0.225,1066.0,88.8,29.0,Consumer durables-appliances,18.0,6.367564630447399,3.027757204690553
884486.0,Consumer,Maytag,Mr. Leonard A Hadley,Earlham,IA,59.0,U of Iowa,BS,58.0,23.0,,none,0.0,0.0,,,35.0,2.0,527675.0,350000,6811.0,,2060730.0,0.099,2987.0,51.3,3.0,Consumer durables-appliances,18.0,5.946690963112484,3.475235222604128
11853200.0,Consumer,Whirlpool,Mr. David R Whitwam,Stanley,WI,52.0,U of Wisc Madis,BS,67.0,25.0,,none,0.0,0.0,,,26.0,7.0,800000.0,1.3e+006,3497530.0,6.25571e+006,18494700.0,0.233,7533.0,231.0,20.0,Consumer durables-appliances,18.0,7.073835612348766,3.8769679674325843
1653000.0,Consumer,BlackDecker,Mr. Nolan D Archibald,Ogden,UT,50.0,Weber State,BS,68.0,24.0,Harvard,MBA,1.0,1.0,70.0,26.0,9.0,8.0,825000.0,650000,177996.0,,8449250.0,0.032,4882.0,95.2,4.0,Consumer durables-appliances,18.0,6.218272853571447,3.6885977750811696
