TotalComp,Log10 TotalComp,Name,Company,Industry,Net Sales,Net income ($ Million),Percent stock owned,Full Title,Sex,Age,SP Industry Code,SP Code,SIC,SIC Desc
1869435.0,6.271710369392843,Dorrit Bern,CHARMING SHOPPES,Discretionary,2285680000.0,40.639,0.82,"chairman, president & CEO",FEMALE,54.0,2550.0,25.0,5621.0,WOMEN'S CLOTHING STORES
1964237.0,6.293193887515317,George Off,CHECKPOINT SYSTEMS INC,IT,723262000.0,29.882,,"chairman, president & CEO",MALE,57.0,4520.0,45.0,3669.0,"COMMUNICATIONS EQUIP, NEC"
1231920.0,6.090582505972368,Kevin McNamara,CHEMED CORP,Health,308871000.0,-3.435,0.3,president & CEO,MALE,50.0,3510.0,35.0,1700.0,CONSTRUCTION-SPECIAL TRADE
1347088.0,6.129395967412715,Thomas Johnson,CHESAPEAKE CORP,Materials,899300000.0,26.5,3.5,"chairman, president & CEO",MALE,54.0,1510.0,15.0,2631.0,PAPERBOARD MILLS
11126618.0,7.046363178068951,David O'Reilly,CHEVRONTEXACO CORP,Energy,112937000000.0,7230.0,,chairman & CEO,MALE,57.0,1010.0,10.0,2911.0,PETROLEUM REFINING
6859537.0,6.836294803005426,Ronald McDougall,BRINKER INTL INC,Discretionary,3285394000.0,168.636,,chairman & CEO,MALE,61.0,2530.0,25.0,5812.0,EATING PLACES
15534129.0,7.191286907343271,Howard Pien,CHIRON CORP,Health,1643650000.0,227.313,,president & CEO,MALE,46.0,3520.0,35.0,2834.0,PHARMACEUTICAL PREPARATIONS
7177613.999999999,6.855980098998952,John Finnegan,CHUBB CORP,Financial,11461000000.0,808.8,,"chairman, president & CEO",MALE,55.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
5086900.0,6.706453200207516,Kevin Mooney,CINCINNATI BELL INC,Telecom,1557800000.0,1331.9,,CEO,MALE,,5010.0,50.0,4813.0,PHONE COMM EX RADIOTELEPHONE
1067278.0,6.028277557325579,Ronald Brown,MILACRON INC,Industrial,739700000.0,-191.7,,"chairman, president & CEO",MALE,50.0,2010.0,20.0,3559.0,"SPECIAL INDUSTRY MACHY, NEC"
,,W. McCollough,CIRCUIT CITY STORES INC,Discretionary,9778138000.0,-89.269,,"chairman, president & CEO",MALE,54.0,2550.0,25.0,5731.0,"RADIO,TV,CONS ELECTR STORES"
3101000.0,6.4915017662373256,Michael Ensign,MANDALAY RESORT GROUP,Discretionary,2491099000.0,149.847,,chairman & CEO,MALE,66.0,2530.0,25.0,7990.0,MISC AMUSEMENT & REC SERVICE
3635494.0,6.560563432223168,Russell Goldsmith,CITY NATIONAL CORP,Financial,752950000.0,186.677,8.04,vice chairman & CEO; chairman & CEO-City National Bank,MALE,54.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
1220554.0,6.0865569983236565,Marla Schaefer,CLAIRES STORES INC,Discretionary,1132834000.0,115.038,5.57,co-chairman & co-CEO,FEMALE,55.0,2550.0,25.0,5600.0,APPAREL AND ACCESSORY STORES
2904571.0,6.4630819969359665,Norman Johnson,CLARCOR INC,Industrial,741358000.0,54.552,2.54,"chairman, president & CEO",MALE,55.0,2010.0,20.0,3564.0,"INDL COML FANS,BLOWRS,OTH EQ"
7287150.0,6.862557709212155,L. Mays,CLEAR CHANNEL COMMUNICATIONS,Discretionary,8930899000.0,1145.591,4.7,chairman & CEO,MALE,68.0,2540.0,25.0,4832.0,RADIO BROADCASTING STATIONS
1889458.0,6.2763372426034065,John Brinzo,CLEVELAND-CLIFFS INC,Materials,835700000.0,-32.7,0.73,chairman & CEO,MALE,62.0,1510.0,15.0,1000.0,METAL MINING
5747044.0,6.759444522152672,G. Sullivan,CLOROX CO/DE,Staples,4144000000.0,493.0,,chairman & CEO,MALE,63.0,3030.0,30.0,2842.0,"SPECIAL CLEAN,POLISH PREPS"
462132.0,5.664766041970882,Claire Skinner,COACHMEN INDUSTRIES INC,Discretionary,711145000.0,7.365,1.6,chairman & CEO,FEMALE,49.0,2510.0,25.0,3716.0,MOTOR HOMES
3833319.0,6.583574961747198,J. Harrison III,COCA-COLA BTLNG CONS,Staples,1210765000.0,30.703,,chairman & CEO,MALE,49.0,3020.0,30.0,2086.0,"BTLD & CAN SOFT DRINKS,WATER"
5864593.0,6.768237877664259,Douglas Daft,COCA-COLA CO,Staples,21044000000.0,4347.0,,chairman & CEO,MALE,60.0,3020.0,30.0,2080.0,BEVERAGES
967375.0,5.985594859667755,Dennis Wheeler,COEUR D'ALENE MINES CORP,Materials,107720000.0,-67.034,,chairman & CEO,MALE,61.0,1510.0,15.0,1044.0,SILVER ORES
2523879.0,6.402068530091922,John Ambroseo,COHERENT INC,IT,406235000.0,-45.891,0.14,president & CEO,MALE,42.0,4520.0,45.0,3826.0,LAB ANALYTICAL INSTRUMENTS
1073402.0,6.030762400144377,James Donahue,COHU INC,IT,138566000.0,-0.047,0.44,president & CEO,MALE,55.0,4530.0,45.0,3825.0,ELEC MEAS & TEST INSTRUMENTS
10395902.0,7.016862176844766,Reuben Mark,COLGATE-PALMOLIVE CO,Staples,9903400000.0,1421.3,,chairman & CEO,MALE,65.0,3030.0,30.0,2844.0,"PERFUME,COSMETIC,TOILET PREP"
6568073.0,6.817437971048198,Patrick Ryan,AON CORP,Financial,9810000000.0,628.0,7.72,chairman & CEO,MALE,66.0,4030.0,40.0,6411.0,"INS AGENTS,BROKERS & SERVICE"
19104857.0,7.281143791339091,Brian Roberts,COMCAST CORP,Discretionary,18348000000.0,3240.0,0.33,president & CEO,MALE,44.0,2540.0,25.0,4841.0,CABLE AND OTHER PAY TV SVCS
3649291.0,6.562208496046272,"Ralph Babb, Jr.",COMERICA INC.,Financial,3299000000.0,661.0,,"chairman, president & CEO",MALE,55.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
54768456.0,7.738530497727545,Sanford Weill,CITIGROUP INC,Financial,94713000000.0,17853.0,,chairman,MALE,70.0,4020.0,40.0,6199.0,FINANCE SERVICES
989043.0,5.995215173555483,Stanley Rabin,COMMERCIAL METALS,Materials,2875885000.0,18.904,1.28,"chairman, president & CEO",MALE,65.0,1510.0,15.0,3312.0,STEEL WORKS & BLAST FURNACES
2049274.0,6.311600030012911,Michael Mahoney,COMMONWLTH TELE ENTER,Telecom,335722000.0,72.865,0.31,president & CEO,MALE,53.0,5010.0,50.0,4813.0,PHONE COMM EX RADIOTELEPHONE
22863045.0,7.359134071143698,Henry Silverman,CENDANT CORP,Industrial,18162000000.0,1172.0,0.78,"chairman, president & CEO",MALE,63.0,2020.0,20.0,6794.0,PATENT OWNERS AND LESSORS
1727048.0,6.2373044081206945,Joseph O'Donnell,ARTESYN TECHNOLOGIES INC,Industrial,356871000.0,-15.622,0.46,"chairman, president & CEO",MALE,57.0,2010.0,20.0,3679.0,"ELECTRONIC COMPONENTS, NEC"
740024.0,5.869245804729012,James Boldt,COMPUTER TASK GROUP INC,IT,252341000.0,2.744,0.31,"chairman, president & CEO",MALE,52.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
4017444.0,6.60394983175511,Eugene McGrath,CONSOLIDATED EDISON INC,Utility,9827000000.0,539.0,,chairman & CEO,MALE,62.0,5510.0,55.0,4931.0,ELECTRIC & OTHER SERV COMB
1838003.0,6.264346215908842,Gregory Quesnel,CNF INC,Industrial,5104332000.0,92.024,,president & CEO,MALE,55.0,2030.0,20.0,4210.0,"TRUCKING,COURIER SVC,EX AIR"
908688.0,5.958414792861372,Alan Gilman,STEAK N SHAKE CO,Discretionary,499104000.0,20.939,1.25,co-chairman & CEO,MALE,73.0,2530.0,25.0,5812.0,EATING PLACES
3791431.0,6.578803156698177,Kenneth Whipple,CMS ENERGY CORP,Utility,5513000000.0,-41.0,,chairman & CEO,MALE,69.0,5510.0,55.0,4931.0,ELECTRIC & OTHER SERV COMB
3245105.0,6.511228753581025,Ronald Turner,CERIDIAN CORP,IT,1253200000.0,124.8,0.13,"chairman, president & CEO",MALE,57.0,4510.0,45.0,8721.0,"ACCOUNT,AUDIT,BOOKKEEP SVCS"
5562670.0,6.745283296606292,"H. Riley, Jr.",COOPER INDUSTRIES LTD,Industrial,4061400000.0,148.3,,"chairman, president & CEO",MALE,63.0,2010.0,20.0,3640.0,"ELECTRIC LIGHTING, WIRING EQ"
2005374.0,6.302195379943305,Thomas Dattilo,COOPER TIRE & RUBBER CO,Discretionary,3514399000.0,73.836,,"chairman, president & CEO",MALE,52.0,2510.0,25.0,3011.0,TIRES AND INNER TUBES
3796108.0,6.579338559692248,A. Bender,COOPER COMPANIES INC,Health,411790000.0,68.77,0.2,president & CEO,MALE,65.0,3510.0,35.0,3851.0,OPHTHALMIC GOODS
3706211.0,6.568930140705259,W. Kiely III,COORS (ADOLPH)  -CL B,Staples,3995913000.0,174.657,0.06,CEO;president & CEO-Coors Brewing Co,MALE,57.0,3020.0,30.0,2082.0,MALT BEVERAGES
7754341.999999999,6.8895449513574665,James Houghton,CORNING INC,IT,3090000000.0,-223.0,,chairman & CEO,MALE,68.0,4520.0,45.0,3357.0,"DRAWNG,INSULATNG NONFER WIRE"
35342144.0,7.54829289206168,Angelo Mozilo,COUNTRYWIDE FINANCIAL CORP,Financial,13469264000.0,2372.95,0.22,chairman & CEO,MALE,65.0,4010.0,40.0,6162.0,MORTGAGE BANKERS & LOAN CORR
4350078.0,6.638497044234151,Michael Woodhouse,CBRL GROUP INC,Discretionary,2198182000.0,106.529,1.2,president & CEO,MALE,58.0,2530.0,25.0,5812.0,EATING PLACES
3281452.0,6.516066055922639,Eric Fast,CRANE CO,Industrial,1635991000.0,104.303,0.95,president & CEO,MALE,54.0,2010.0,20.0,3490.0,MISC FABRICATED METAL PRODS
2351659.0,6.371374347525294,Vincent Calarco,CROMPTON CORP,Materials,2185043000.0,18.954,1.12,"chairman, president & CEO",MALE,61.0,1510.0,15.0,2820.0,"PLASTC,SYNTH MATLS;EX GLASS"
460320.0,5.66305984454625,David Whalen,CROSS (A.T.) & CO  -CL A,Industrial,125267000.0,1.777,0.53,president & CEO,MALE,46.0,2020.0,20.0,3950.0,"PENS,PENCILS,OTH ARTIST MATL"
2200811.0,6.342582748059272,John Conway,CROWN HOLDINGS INC,Materials,6630000000.0,-32.0,3.54,"chairman, president & CEO",MALE,58.0,1510.0,15.0,3411.0,METAL CANS
924359.0,5.9658406740759515,Walter Zable,CUBIC CORP,Industrial,634061000.0,36.519,40,"chairman, president & CEO",MALE,88.0,2010.0,20.0,3812.0,"SRCH,DET,NAV,GUID,AERO SYS"
2269443.0,6.355919279347499,"Richard Evans, Jr.",CULLEN/FROST BANKERS INC,Financial,584307000.0,130.501,0.41,chairman & CEO,MALE,57.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
5314352.0,6.7254503168402975,Theodore Solso,CUMMINS INC,Industrial,6296000000.0,50.0,0.29,chairman & CEO,MALE,57.0,2010.0,20.0,3510.0,ENGINES AND TURBINES
1346594.0,6.129236675056405,Martin Benante,CURTISS-WRIGHT CORP,Industrial,746071000.0,52.268,,chairman & CEO,MALE,51.0,2010.0,20.0,3728.0,"AIRCRAFT PARTS, AUX EQ, NEC"
4105016.0,6.613314854195574,Thomas McDonnell,DST SYSTEMS INC,IT,2416300000.0,320.8,0.75,president & CEO,MALE,58.0,4510.0,45.0,7374.0,"CMP PROCESSING,DATA PREP SVC"
5475800.0,6.738447577430799,Nelson Peltz,TRIARC COS INC,Discretionary,293620000.0,-10.838,23.18,chairman & CEO,MALE,61.0,2530.0,25.0,6794.0,PATENT OWNERS AND LESSORS
2469132.0,6.392544307971314,Joseph Magliochetti,DANA CORP,Discretionary,7964000000.0,222.0,,"president, CEO & chief operating officer",MALE,,2510.0,25.0,3714.0,"MOTOR VEHICLE PART,ACCESSORY"
48119205.0,7.682318443543841,"H. Culp, Jr.",DANAHER CORP,Industrial,5293876000.0,536.834,,president & CEO,MALE,41.0,2010.0,20.0,3823.0,INDUSTRIAL MEASUREMENT INSTR
1368885.0,6.136366964596187,Lawrence Saper,DATASCOPE CORP,Health,328300000.0,23.299,15.52,chairman & CEO,MALE,75.0,3510.0,35.0,3845.0,ELECTROMEDICAL APPARATUS
10262459.000000002,7.011251435062032,Robert Ulrich,TARGET CORP,Discretionary,48163000000.0,1841.0,,chairman & CEO,MALE,60.0,2550.0,25.0,5331.0,VARIETY STORES
7815392.0,6.89295076599786,Robert Lane,DEERE & CO,Industrial,15374600000.0,643.1,,"chairman, president & CEO",MALE,54.0,2010.0,20.0,3523.0,FARM MACHINERY AND EQUIPMENT
3089508.0,6.489889324118118,Leo Mullin,DELTA AIR LINES INC,Industrial,13303000000.0,-773.0,,chairman & CEO,MALE,,2030.0,20.0,4512.0,"AIR TRANSPORT, SCHEDULED"
2526044.0,6.402440911061266,Lawrence Mosner,DELUXE CORP,Industrial,1242141000.0,192.472,0.02,chairman & CEO,MALE,62.0,2020.0,20.0,2780.0,"BLANKBOOKS,BINDERS,BOOKBIND"
3915604.0,6.592798763490888,"Anthony Earley, Jr.",DTE ENERGY CO,Utility,7041000000.0,521.0,,"chairman, president, CEO & chief operating officer",MALE,54.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
1587200.0,6.200631654810103,Dennis Keller,DEVRY INC,Industrial,679136000.0,61.148,12.45,chairman & co-CEO,MALE,62.0,2020.0,20.0,8200.0,EDUCATIONAL SERVICES
598450.0,5.777027871315205,Michael Ziering,DIAGNOSTIC PRODUCTS CORP,Health,381386000.0,61.795,1.75,CEO,MALE,47.0,3510.0,35.0,2835.0,"IN VITRO,IN VIVO DIAGNOSTICS"
1214167.0,6.084278424952131,Brian Harker,DIMON INC,Staples,1271683000.0,28.057,,chairman & CEO,MALE,53.0,3020.0,30.0,5190.0,MISC NONDURABLE GOODS-WHSL
3704680.0,6.568750700780625,Walden O'Dell,DIEBOLD INC,IT,2109672999.9999998,174.776,,chairman & CEO,MALE,58.0,4520.0,45.0,3578.0,"CACULATE,ACCT MACH,EX COMP"
1219170.0,6.086064267484079,David Robson,VERITAS DGC INC,Energy,503001000.0,-59.924,4.04,chairman & CEO,MALE,64.0,1010.0,10.0,1382.0,OIL AND GAS FIELD EXPL SVCS
896650.0,5.952622952819583,William Dillard II,DILLARDS INC  -CL A,Discretionary,7848068000.0,9.344,0.82,CEO,MALE,59.0,2550.0,25.0,5311.0,DEPARTMENT STORES
3214321.0,6.507089245659248,Lukas Braunschweiler,DIONEX CORP,IT,214909000.0,31.428,,president & CEO,MALE,47.0,4520.0,45.0,3823.0,INDUSTRIAL MEASUREMENT INSTR
7318430.999999999,6.864417982550127,Michael Eisner,DISNEY (WALT) CO,Discretionary,27061000000.0,1267.0,0.67,chairman & CEO,MALE,,2540.0,25.0,4833.0,TELEVISION BROADCAST STATION
768750.0,5.885785128783473,Daniel Frierson,DIXIE GROUP INC,Discretionary,234149000.0,-16.954,2.03,chairman & CEO,MALE,62.0,2520.0,25.0,2273.0,CARPETS AND RUGS
9494770.0,6.977484448910777,David Perdue,DOLLAR GENERAL CORP,Discretionary,6871992000.0,301.0,,chairman & CEO,MALE,54.0,2550.0,25.0,5331.0,VARIETY STORES
7220296.0,6.858555002075399,Thos. Capps,DOMINION RESOURCES INC,Utility,12078000000.0,333.0,,chairman & CEO,MALE,68.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
2291594.0,6.360137676481091,William Van Dyke,DONALDSON CO INC,Industrial,1218252000.0,95.314,0.74,"chairman, president & CEO",MALE,58.0,2010.0,20.0,3564.0,"INDL COML FANS,BLOWRS,OTH EQ"
6393064.000000001,6.805709052112218,William Davis,DONNELLEY (R R) & SONS CO,Industrial,4787162000.0,176.509,0.18,"chairman, president & CEO",MALE,,2020.0,20.0,2750.0,COMMERCIAL PRINTING
4860100.0,6.68664520527081,Thomas Reece,DOVER CORP,Industrial,4413296000.0,292.927,,chairman & CEO,MALE,61.0,2010.0,20.0,3559.0,"SPECIAL INDUSTRY MACHY, NEC"
13984129.999999998,7.145635452620149,William Stavropoulos,DOW CHEMICAL,Materials,32632000000.0,1730.0,,chairman & CEO,MALE,64.0,1510.0,15.0,2821.0,"PLASTICS,RESINS,ELASTOMERS"
3369872.0,6.527613405099997,Peter Kann,DOW JONES & CO INC,Discretionary,1548485000.0,170.599,,"chairman, CEO",MALE,61.0,2540.0,25.0,2711.0,"NEWSPAPER:PUBG, PUBG & PRINT"
759200.0,5.880356199419236,Daniel Rosenthal,DOWNEY FINANCIAL CORP,Financial,610541000.0,101.741,,president & CEO,MALE,51.0,4010.0,40.0,6035.0,"SAVINGS INSTN,FED CHARTERED"
2110117.0,6.324306536361982,John Wren,OMNICOM GROUP,Discretionary,8621404000.0,675.883,0.14,president & CEO,MALE,51.0,2540.0,25.0,7311.0,ADVERTISING AGENCIES
1474061.0,6.168515455989273,David Jaffe,DRESS BARN INC,Discretionary,707121000.0,8.044,,president & CEO,MALE,44.0,2550.0,25.0,5621.0,WOMEN'S CLOTHING STORES
1337779.0,6.1263843742629716,T. Rogers,DREYER'S GRAND ICE CRM HLDGS,Staples,1190561000.0,-75.735,2.81,chairman & CEO,MALE,61.0,3020.0,30.0,2024.0,ICE CREAM & FROZEN DESSERTS
6681315.0,6.824861947661029,"Charles Holliday, Jr.",DU PONT (E I) DE NEMOURS,Materials,27137000000.0,973.0,,chairman & CEO,MALE,56.0,1510.0,15.0,2820.0,"PLASTC,SYNTH MATLS;EX GLASS"
6722291.0,6.827517308633127,Richard Priory,DUKE ENERGY CORP,Utility,22529000000.0,-1323.0,,chairman & CEO,MALE,,5510.0,55.0,4911.0,ELECTRIC SERVICES
7819420.0,6.893174540765578,Allan Loren,DUN & BRADSTREET CORP,Industrial,1386400000.0,174.5,0.27,chairman & CEO,MALE,65.0,2020.0,20.0,7320.0,CREDIT REPORTING AGENCIES
2195813.0,6.3415953519318995,Morgan O'Brien,DUQUESNE LIGHT HOLDINGS INC,Utility,902800000.0,175.9,,president & CEO,MALE,44.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
1404301.0,6.147460205107467,C. Greer,FLOWSERVE CORP,Industrial,2404371000.0,52.888,,"chairman, president & CEO",MALE,53.0,2010.0,20.0,3561.0,PUMPS AND PUMPING EQUIPMENT
1521667.0,6.1823196222863475,Steven Nielsen,DYCOM INDUSTRIES INC,Industrial,618183000.0,17.149,0.29,president & CEO,MALE,40.0,2010.0,20.0,1623.0,"WATER,SEWER,PIPELINE CONSTR"
5631912.000000001,6.75065586022976,Gregory Summe,PERKINELMER INC,IT,1535222000.0,52.959,,"chairman, president & CEO",MALE,47.0,4520.0,45.0,3826.0,LAB ANALYTICAL INSTRUMENTS
4335824.0,6.63707164498325,Daniel Carp,EASTMAN KODAK CO,Discretionary,13317000000.0,265.0,,chairman & CEO,MALE,55.0,2520.0,25.0,3861.0,PHOTOGRAPHIC EQUIP & SUPPLY
7658680.0,6.884153923925593,Alexander Cutler,EATON CORP,Industrial,8061000000.0,386.0,,"chairman, president & CEO",MALE,52.0,2010.0,20.0,3714.0,"MOTOR VEHICLE PART,ACCESSORY"
8535765.999999998,6.931242500804683,Allan Schuman,ECOLAB INC,Materials,3761819000.0,277.348,,chairman & CEO,MALE,69.0,1510.0,15.0,2842.0,"SPECIAL CLEAN,POLISH PREPS"
1543519.0,6.188511979813818,James Smith,EDO CORP,Industrial,460667000.0,14.809,2.16,"chairman, president & CEO",MALE,62.0,2010.0,20.0,3812.0,"SRCH,DET,NAV,GUID,AERO SYS"
1639499.0,6.214711156110833,Robert Bagby,EDWARDS (A G) INC,Financial,2498874000.0,159.485,,chairman & CEO,MALE,60.0,4020.0,40.0,6211.0,SECURITY BROKERS & DEALERS
451767.0,5.654914504049304,Gary Hedrick,EL PASO ELECTRIC CO,Utility,664362000.0,60.251,,president & CEO,MALE,49.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
2163595.0,6.3351759691302965,Thomas Karol,ELKCORP,Industrial,506146000.0,24.1,,chairman & CEO,MALE,45.0,2010.0,20.0,2950.0,"ASPHALT PAVING,ROOFING MATLS"
4345559.0,6.638045650750177,D. Farr,EMERSON ELECTRIC CO,Industrial,13958000000.0,1089.0,,CEO,MALE,48.0,2010.0,20.0,3600.0,"ELECTR, OTH ELEC EQ, EX CMP"
7145040.0,6.854004664439885,Paul Folino,EMULEX CORP,IT,308208000.0,65.689,0.08,chairman & CEO,MALE,58.0,4520.0,45.0,3576.0,COMPUTER COMMUNICATION EQUIP
3056088.0,6.485165855585642,"Wm. Warren, Jr.",ENERGEN CORP,Utility,842221000.0,110.654,,"chairman, president & CEO",MALE,56.0,5510.0,55.0,4924.0,NATURAL GAS DISTRIBUTION
5715312.0,6.757039943599157,Bernard Duroc-Danner,WEATHERFORD INTL LTD,Energy,2591408000.0,143.352,,"chairman, president & CEO",MALE,50.0,1010.0,10.0,3533.0,"OIL & GAS FIELD MACHY, EQUIP"
6733910.0,6.828267307661727,Barry Perry,ENGELHARD CORP,Materials,3714493000.0,234.223,,chairman & CEO,MALE,57.0,1510.0,15.0,2810.0,INDL INORGANIC CHEMICALS
1362330.0,6.1342823203665,Robert Best,ATMOS ENERGY CORP,Utility,2799916000.0,71.688,,"chairman, president & CEO",MALE,57.0,5510.0,55.0,4924.0,NATURAL GAS DISTRIBUTION
1006786.0,6.002937167777179,Keith Walters,ENNIS BUSINESS FORMS,Industrial,259360000.0,17.951,,"chairman, president & CEO",MALE,54.0,2020.0,20.0,2761.0,MANIFOLD BUSINESS FORMS
1714322.0,6.234092398502614,Elazar Rabbani,ENZO BIOCHEM INC,Health,52767000.0,3.844,4.83,chairman & CEO,MALE,59.0,3520.0,35.0,8071.0,MEDICAL LABORATORIES
3748038.0,6.573803985392542,Thomas Chapman,EQUIFAX INC,Industrial,1225400000.0,164.9,0.36,chairman & CEO,MALE,60.0,2020.0,20.0,7320.0,CREDIT REPORTING AGENCIES
2267517.0,6.355550551731478,Murry Gerber,EQUITABLE RESOURCES INC,Utility,1047277000.0,170.001,0.45,"chairman, president & CEO",MALE,51.0,5510.0,55.0,4923.0,NATURAL GAS TRANSMIS & DISTR
1584442.0,6.199876346056468,Robert Cremin,ESTERLINE TECHNOLOGIES CORP,Industrial,562454000.0,23.933,0.02,"chairman, president & CEO",MALE,63.0,2010.0,20.0,3823.0,INDUSTRIAL MEASUREMENT INSTR
3320697.0,6.5212292498135565,Peter Rose,EXPEDITORS INTL WASH INC,Industrial,2624941000.0,121.952,0.66,chairman & CEO,MALE,60.0,2030.0,20.0,4731.0,"ARRANGE TRANS-FREIGHT, CARGO"
27783140.0,7.4437813273486695,Lee Raymond,EXXON MOBIL CORP,Energy,213199000000.0,21510.0,,chairman & CEO,MALE,65.0,1010.0,10.0,2911.0,PETROLEUM REFINING
3239525.0,6.510481335823297,William Walter,FMC CORP,Materials,1921400000.0,26.5,,"chairman, president & CEO",MALE,58.0,1510.0,15.0,2800.0,CHEMICALS & ALLIED PRODUCTS
7178508.0,6.856034188713058,Lewis Hay III,FPL GROUP INC,Utility,9630000000.0,903.0,,"chairman, president & CEO",MALE,48.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
2887427.0,6.460511013195286,Alan Rosskamm,JO-ANN STORES INC,Discretionary,1734100000.0,41.0,8.18,"chairman, president & CEO",MALE,54.0,2550.0,25.0,5940.0,MISC SHOPPING GOODS STORES
2271340.0,6.356282149222629,Howard Levine,FAMILY DOLLAR STORES,Discretionary,4750171000.0,247.475,5.56,chairman & CEO,MALE,44.0,2550.0,25.0,5331.0,VARIETY STORES
2095442.0,6.321275644445189,"Sal Giordano, Jr.",FEDDERS CORP,Discretionary,421703000.0,-3.11,7.6,chairman & CEO,MALE,65.0,2520.0,25.0,3585.0,"AIR-COND,HEATING,REFRIG EQ"
1262591.0,6.101262689264844,Joseph Ross,FEDERAL SIGNAL CORP,Industrial,1206798000.0,37.303,1.64,chairman & CEO,MALE,,2010.0,20.0,3711.0,MOTOR VEHICLES & CAR BODIES
8144483.000000001,6.910863521133979,Terry Lundgren,FEDERATED DEPT STORES,Discretionary,15615000000.0,693.0,,president & CEO,MALE,52.0,2550.0,25.0,5311.0,DEPARTMENT STORES
4025271.0,6.6047951244163485,Hector Ortino,FERRO CORP,Materials,1622370000.0,19.551,,chairman & CEO,MALE,61.0,1510.0,15.0,2851.0,"PAINTS, VARNISHES, LACQUERS"
6673872.0,6.824377872947068,"George Schaefer, Jr.",FIFTH THIRD BANCORP,Financial,6473896000.0,1754.744,,president & CEO,MALE,58.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
3810347.0,6.580964527728911,"Carl Jones, Jr.",REGIONS FINL CORP,Financial,3617887000.0,651.841,,"chairman, president & CEO",MALE,62.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
1139707.0,6.056793215688646,Nicholas Teti,INAMED CORP,Health,332600000.0,53.0,,"chairman, president & CEO",MALE,51.0,3510.0,35.0,3842.0,"ORTHO,PROSTH,SURG APPL,SUPLY"
1368712.0,6.136312074891479,John Cochran,FIRSTMERIT CORP,Financial,777415000.0,120.969,0.47,chairman & CEO,MALE,61.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
944245.0,5.97508469381393,Robert Wilmers,M & T BANK CORP,Financial,2957660000.0,573.942,3.95,"chairman, president & CEO; CEO-M&T Bank",MALE,69.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
14010746.999999998,7.146461290841052,Jerry Grundhofer,U S BANCORP,Financial,14571000000.0,3732.6,,"chairman, president & CEO",MALE,59.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
6106011.000000001,6.785757582346363,J. Glass,FIRST HORIZON NATIONAL CORP,Financial,2670886000.0,473.309,,"chairman, president & CEO",MALE,57.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
15529790.0,7.191165583065466,G. Thompson,WACHOVIA CORP,Financial,24474000000.0,4264.0,,"chairman, president & CEO",MALE,53.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
11015304.0,7.041996487297104,Charles Gifford,FLEETBOSTON FINANCIAL CORP,Financial,14311000000.0,2598.0,,chairman & CEO,MALE,61.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
1364414.0,6.134946166973672,John Baker II,FLORIDA ROCK INDS,Materials,746059000.0,75.934,11.52,president & CEO,MALE,55.0,1510.0,15.0,3270.0,"CONCRETE,GYPSUM,PLASTER PDS"
4543001.0,6.657342832411023,Amos McMullian,FLOWERS FOODS INC,Staples,1452995000.0,14.658,1.25,chairman & CEO,MALE,66.0,3020.0,30.0,2050.0,BAKERY PRODUCTS
6839115.0,6.834999906474002,Alan Boeckmann,FLUOR CORP,Industrial,8805703000.0,157.45,,chairman & CEO,MALE,55.0,2010.0,20.0,1600.0,HEAVY CONSTR-NOT BLDG CONSTR
14366776.0,7.157359320500188,"William Ford, Jr.",FORD MOTOR CO,Discretionary,164196000000.0,495.0,,chairman & CEO,MALE,46.0,2510.0,25.0,3711.0,MOTOR VEHICLES & CAR BODIES
2716475.0,6.434005712531158,Robert Boswell,FOREST OIL CORP,Energy,657178000.0,88.351,0.024,chairman & CEO,MALE,,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
2677109.0,6.427666054091233,Charles Johnson,FRANKLIN RESOURCES INC,Financial,2665464000.0,502.83,18.23,chairman & CEO,MALE,70.0,4020.0,40.0,6282.0,INVESTMENT ADVICE
777202.0,5.890533909513753,"Stoney Stubbs, Jr.",FROZEN FOOD EXPRESS INDS,Industrial,404187000.0,4.27,6.99,"chairman, president & CEO",MALE,67.0,2030.0,20.0,4213.0,"TRUCKING, EXCEPT LOCAL"
